time,open,high,low,close,volume
2021-02-22 17:15:00,120.75,120.75,120.7,120.71,470
2021-02-22 16:45:00,120.86,120.86,120.86,120.86,110
2021-02-22 16:30:00,120.86,120.86,120.8,120.8,20205
2021-02-22 16:15:00,120.86,121.0,120.72,120.72,238407
2021-02-22 16:00:00,120.98,121.125,120.78,120.91,496324
2021-02-22 15:45:00,120.905,120.99,120.76,120.9705,191752
2021-02-22 15:30:00,120.87,120.98,120.8511,120.91,166884
2021-02-22 15:15:00,120.9,120.98,120.84,120.8899,158515
2021-02-22 15:00:00,120.85,120.96,120.7,120.89,134133
2021-02-22 14:45:00,121.03,121.09,120.83,120.83,114671
2021-02-22 14:30:00,120.68,121.03,120.6706,121.0001,145814
2021-02-22 14:15:00,120.825,120.88,120.67,120.6893,121771
2021-02-22 14:00:00,120.7861,120.85,120.73,120.82,100763
2021-02-22 13:45:00,120.75,120.88,120.67,120.77,125090
2021-02-22 13:30:00,120.72,120.77,120.52,120.7501,114020
2021-02-22 13:15:00,120.76,120.94,120.7,120.71,155964
2021-02-22 13:00:00,120.67,120.76,120.537,120.75,141664
2021-02-22 12:45:00,120.45,120.92,120.38,120.68,192744
2021-02-22 12:30:00,120.37,120.57,120.2838,120.44,110719
2021-02-22 12:15:00,120.031,120.39,120.0284,120.39,130261
2021-02-22 12:00:00,119.9,120.2,119.89,120.04,194907
2021-02-22 11:45:00,119.7421,119.96,119.71,119.9,184768
2021-02-22 11:30:00,119.835,119.96,119.7,119.74,182291
2021-02-22 11:15:00,119.75,119.96,119.71,119.85,252847
2021-02-22 11:00:00,119.43,119.8147,119.36,119.77,330111
2021-02-22 10:45:00,119.095,119.49,119.05,119.445,336519
2021-02-22 10:30:00,118.97,119.35,118.87,119.12,210090
2021-02-22 10:15:00,119.02,119.195,118.88,118.9932,202230
2021-02-22 10:00:00,119.28,119.455,118.85,119.02,124563
2021-02-22 09:45:00,118.5,119.4,118.44,119.2918,479908
2021-02-22 09:30:00,118.6,118.6,118.55,118.55,747
2021-02-22 09:15:00,118.52,118.6,118.3994,118.55,5269
2021-02-22 09:00:00,118.54,118.54,118.51,118.51,3984
2021-02-22 08:45:00,118.37,118.54,118.37,118.54,1058
2021-02-22 08:30:00,118.36,118.54,118.36,118.54,311
2021-02-22 08:15:00,118.3802,118.57,118.36,118.36,5371
2021-02-22 08:00:00,118.44,118.44,118.35,118.35,5074
2021-02-22 07:45:00,118.45,118.45,118.45,118.45,407
2021-02-22 07:30:00,118.49,118.49,118.49,118.49,110
2021-02-22 07:15:00,118.48,118.62,118.41,118.51,7292
2021-02-22 07:00:00,118.48,118.48,118.48,118.48,211
2021-02-22 06:45:00,118.94,118.94,118.48,118.48,2030
2021-02-22 05:00:00,118.51,118.51,118.51,118.51,262
2021-02-22 04:15:00,118.99,118.99,118.65,118.65,243
2021-02-19 18:45:00,119.18,119.18,119.18,119.18,1250
2021-02-19 18:30:00,119.0,119.1,119.0,119.1,1191
2021-02-19 18:15:00,119.15,119.15,119.15,119.15,353
2021-02-19 18:00:00,119.05,119.05,119.05,119.05,556
2021-02-19 17:45:00,119.04,119.04,119.0,119.0,706
2021-02-19 17:30:00,119.01,119.05,119.0,119.0,7407
2021-02-19 17:00:00,118.98,119.2,118.98,119.2,2566
2021-02-19 16:45:00,118.96,118.99,118.96,118.98,1069
2021-02-19 16:30:00,118.99,118.99,118.99,118.99,618
2021-02-19 16:15:00,118.99,119.03,118.8999,118.9,104099
2021-02-19 16:00:00,119.1,119.22,118.81,118.98,439593
2021-02-19 15:45:00,119.02,119.175,119.0,119.11,219054
2021-02-19 15:30:00,119.01,119.05,118.91,119.02,131697
2021-02-19 15:15:00,118.62,119.02,118.61,119.0,199959
2021-02-19 15:00:00,118.475,118.6485,118.38,118.62,174548
2021-02-19 14:45:00,118.63,118.7645,118.42,118.475,258931
2021-02-19 14:30:00,118.81,118.89,118.63,118.63,306466
2021-02-19 14:15:00,118.81,118.92,118.77,118.81,149839
2021-02-19 14:00:00,118.875,118.94,118.78,118.805,177273
2021-02-19 13:45:00,118.9205,118.93,118.76,118.87,237601
2021-02-19 13:30:00,119.0,119.14,118.9101,118.9101,147035
2021-02-19 13:15:00,118.96,119.03,118.85,119.0,130959
2021-02-19 13:00:00,119.15,119.165,118.85,118.9638,319468
2021-02-19 12:45:00,119.365,119.4628,119.05,119.16,265183
2021-02-19 12:30:00,119.72,119.75,119.31,119.36,161677
2021-02-19 12:15:00,119.736,119.8278,119.675,119.7,93486
2021-02-19 12:00:00,119.67200000000001,119.79,119.61,119.74,92752
2021-02-19 11:45:00,119.65,119.74,119.54,119.69,111582
2021-02-19 11:30:00,119.46,119.7,119.33,119.68,164923
2021-02-19 11:15:00,119.44,119.57,119.33,119.46,188740
2021-02-19 11:00:00,119.5173,119.62,119.42,119.45,196583
2021-02-19 10:45:00,119.71,119.8499,119.49,119.5,178059
2021-02-19 10:30:00,119.56,119.955,119.38,119.74,203329
2021-02-19 10:15:00,119.45,119.85,119.45,119.56,152884
2021-02-19 10:00:00,119.55,120.75,119.21,119.435,716992
2021-02-19 09:45:00,120.75,120.76,119.3903,119.57,703367
2021-02-19 09:30:00,121.08,121.13,120.8,120.8,16203
2021-02-19 09:15:00,121.05,121.1,121.05,121.05,1424
2021-02-19 09:00:00,121.05,121.1,121.05,121.05,4201
2021-02-19 08:45:00,121.08,121.1,121.05,121.05,2365
2021-02-19 08:30:00,121.01,121.01,121.01,121.01,174
2021-02-19 08:15:00,121.13,121.13,120.9421,121.09,829
2021-02-19 08:00:00,121.0,121.11,121.0,121.11,917
2021-02-19 07:45:00,121.1,121.13,121.0,121.0,1435
2021-02-19 07:15:00,121.0,121.13,121.0,121.1,794
2021-02-19 05:45:00,121.5,121.5,121.41,121.41,5100
2021-02-19 04:15:00,121.5,121.5,121.5,121.5,700
2021-02-18 20:00:00,120.72,120.72,120.72,120.72,288
2021-02-18 19:15:00,120.6,120.6,120.6,120.6,125
2021-02-18 18:15:00,120.57,120.57,120.57,120.57,425
2021-02-18 18:00:00,120.79,120.79,120.79,120.79,495
2021-02-18 17:45:00,120.58,120.58,120.58,120.58,160
2021-02-18 17:30:00,120.58,120.58,120.58,120.58,140
2021-02-18 17:15:00,120.83,120.83,120.83,120.83,100
2021-02-18 17:00:00,120.56,120.68,120.56,120.68,306
2021-02-18 16:45:00,120.56,120.56,120.56,120.56,300
2021-02-18 16:15:00,120.73,120.73,120.53,120.73,454629
2021-02-18 16:00:00,120.67,120.81,120.51,120.73,425920
2021-02-18 15:45:00,120.715,120.77,120.63,120.68,155642
2021-02-18 15:30:00,120.67,120.76,120.54,120.72,125319
2021-02-18 15:15:00,120.58,120.71,120.51,120.67,117538
2021-02-18 15:00:00,120.69,120.7,120.4676,120.59,117400
2021-02-18 14:45:00,120.6753,120.73,120.61,120.68,93252
2021-02-18 14:30:00,120.77,120.84,120.53,120.63,119651
2021-02-18 14:15:00,120.67,120.94,120.67,120.77,104393
2021-02-18 14:00:00,120.81,120.815,120.625,120.67,98648
2021-02-18 13:45:00,120.73,120.92,120.71,120.79,114482
2021-02-18 13:30:00,120.32,120.75,120.3098,120.72,676230
2021-02-18 13:15:00,120.425,120.43,120.22,120.305,71763
2021-02-18 13:00:00,120.47,120.54,120.34,120.44,79518
2021-02-18 12:45:00,120.53,120.56,120.39,120.48,86132
2021-02-18 12:30:00,120.4,120.565,120.34,120.52,130822
2021-02-18 12:15:00,120.37,120.43,120.16,120.4,161946
2021-02-18 12:00:00,120.18,120.4,120.13,120.36,133708
2021-02-18 11:45:00,120.37,120.37,120.11,120.176,148309
2021-02-18 11:30:00,120.38,120.49,120.27,120.375,118572
2021-02-18 11:15:00,120.11,120.41,120.03,120.39,97039
2021-02-18 11:00:00,120.22,120.46,120.0,120.085,130454
2021-02-18 10:45:00,120.09,120.32,119.9,120.2591,140035
2021-02-18 10:30:00,120.51,120.5999,120.01,120.12,157078
2021-02-18 10:15:00,120.18,120.5,120.04,120.5,144208
2021-02-18 10:00:00,119.905,120.3899,119.89,120.21,118581
2021-02-18 09:45:00,120.5,120.53,119.7,119.94,413747
2021-02-18 09:30:00,119.49,120.5,119.49,120.5,7842
2021-02-18 09:15:00,119.35,119.48,119.31,119.31,2238
2021-02-18 09:00:00,119.6,119.67,119.3,119.3101,2233
2021-02-18 08:45:00,119.65,119.65,119.5,119.6,1437
2021-02-18 08:30:00,119.89,119.9,119.7,119.7,851
2021-02-18 08:15:00,119.68,119.9,119.68,119.89,1692
2021-02-18 07:45:00,119.9,119.9,119.9,119.9,477
2021-02-18 07:30:00,119.84,119.84,119.84,119.84,303
2021-02-18 07:15:00,119.9,119.9,119.9,119.9,528
2021-02-18 07:00:00,119.92,119.92,119.92,119.92,378
2021-02-18 06:45:00,119.89,119.89,119.51,119.51,940
2021-02-18 06:30:00,119.89,119.89,119.89,119.89,188
2021-02-18 06:15:00,119.8,119.89,119.8,119.89,300
2021-02-17 19:45:00,120.04,120.07,120.04,120.07,510
2021-02-17 19:30:00,120.01,120.01,120.01,120.01,200
2021-02-17 19:15:00,120.0,120.0,120.0,120.0,213
2021-02-17 19:00:00,120.0,120.0,120.0,120.0,797
2021-02-17 18:15:00,119.92,119.92,119.92,119.92,200
2021-02-17 17:30:00,120.03,120.03,120.03,120.03,100
2021-02-17 17:15:00,119.97,119.97,119.97,119.97,5790
2021-02-17 16:45:00,119.97,119.97,119.97,119.97,8676
2021-02-17 16:30:00,119.88,119.88,119.88,119.88,200
2021-02-17 16:15:00,119.97,119.97,119.97,119.97,407536
2021-02-17 16:00:00,119.82,120.01,119.815,119.98,225409
2021-02-17 15:45:00,119.835,120.04,119.81,119.83,137739
2021-02-17 15:30:00,119.93,119.93,119.73,119.833,94427
2021-02-17 15:15:00,120.015,120.08,119.89,119.91,81549
2021-02-17 15:00:00,119.93,120.035,119.89,120.015,77950
2021-02-17 14:45:00,119.88,120.025,119.84,119.925,90303
2021-02-17 14:30:00,119.9,119.95,119.81,119.87,72985
2021-02-17 14:15:00,119.7899,120.01,119.75,119.89,75275
2021-02-17 14:00:00,119.78,119.81,119.67,119.78,112398
2021-02-17 13:45:00,119.88,119.88,119.75,119.77,65595
2021-02-17 13:30:00,119.7603,119.905,119.705,119.8954,55643
2021-02-17 13:15:00,119.75,119.9,119.66,119.78,71158
2021-02-17 13:00:00,119.71,119.82,119.6838,119.74600000000001,68847
2021-02-17 12:45:00,119.85,119.865,119.685,119.72,78126
2021-02-17 12:30:00,119.7163,119.8634,119.69,119.84,92581
2021-02-17 12:15:00,119.71,119.96,119.61,119.71,85136
2021-02-17 12:00:00,119.49,119.71,119.44,119.6803,102283
2021-02-17 11:45:00,119.26,119.66,119.2,119.5,261627
2021-02-17 11:30:00,119.42,119.47,119.1482,119.27,259200
2021-02-17 11:15:00,119.7253,119.76,119.435,119.435,152005
2021-02-17 11:00:00,119.85,119.96,119.7,119.71,145607
2021-02-17 10:45:00,119.80799999999999,119.98,119.59,119.84,131914
2021-02-17 10:30:00,119.91,120.0,119.72,119.79,105205
2021-02-17 10:15:00,119.805,120.13,119.7607,119.95,97064
2021-02-17 10:00:00,120.4,120.45,119.76,119.8,125224
2021-02-17 09:45:00,119.27,120.56,119.02,120.43,526633
2021-02-17 09:30:00,119.5,119.5,119.12,119.15,7543
2021-02-17 09:15:00,119.62,119.62,119.6,119.6,1179
2021-02-17 09:00:00,119.8501,119.86,119.75,119.75,2153
2021-02-17 08:45:00,120.0001,120.0001,119.8843,119.8843,1515
2021-02-17 08:30:00,120.01,120.01,120.0,120.0,570
2021-02-17 08:15:00,119.9686,119.9716,119.9686,119.9716,428
2021-02-17 06:30:00,120.07,120.07,120.07,120.07,661
2021-02-17 06:00:00,120.07,120.07,120.07,120.07,451
2021-02-17 05:00:00,120.02,120.02,120.02,120.02,402
2021-02-16 20:00:00,119.76,119.76,119.76,119.76,312
2021-02-16 19:30:00,120.0,120.0,120.0,120.0,130
2021-02-16 19:15:00,119.83,119.83,119.82,119.82,529
2021-02-16 18:30:00,120.0,120.0,120.0,120.0,306
2021-02-16 18:15:00,120.05,120.05,120.02,120.02,570
2021-02-16 18:00:00,120.06,120.06,120.06,120.06,1207
2021-02-16 17:45:00,120.0,120.0,120.0,120.0,252
2021-02-16 17:30:00,120.03,120.03,120.02,120.03,967
2021-02-16 17:15:00,119.8,119.8,119.8,119.8,7915
2021-02-16 17:00:00,119.96,119.96,119.79,119.79,2907
2021-02-16 16:45:00,120.07,120.07,120.0,120.0,2151
2021-02-16 16:30:00,119.92,119.92,119.92,119.92,434
2021-02-16 16:15:00,120.07,120.22,119.74,119.74,637729
2021-02-16 16:00:00,120.2,120.3,119.975,120.07,547577
2021-02-16 15:45:00,120.14,120.3,120.08,120.195,156807
2021-02-16 15:30:00,120.07,120.2,120.02,120.145,99877
2021-02-16 15:15:00,120.09,120.23,120.06,120.09,99651
2021-02-16 15:00:00,120.1,120.18,120.01,120.09,107024
2021-02-16 14:45:00,120.02,120.22,120.02,120.1016,141769
2021-02-16 14:30:00,120.02,120.07,119.95,120.03,68005
2021-02-16 14:15:00,120.06,120.154,119.99,120.01,87076
2021-02-16 14:00:00,119.98,120.11,119.92,120.0599,78263
2021-02-16 13:45:00,120.03,120.1899,119.94,119.985,85164
2021-02-16 13:30:00,119.935,120.11,119.899,120.02,117568
2021-02-16 13:15:00,119.85,119.9452,119.84,119.94,87928
2021-02-16 13:00:00,119.79,119.8616,119.675,119.83,99435
2021-02-16 12:45:00,119.815,119.83,119.66,119.79,98537
2021-02-16 12:30:00,119.8,119.9,119.68,119.8,145511
2021-02-16 12:15:00,119.7,119.86,119.6145,119.79,136043
2021-02-16 12:00:00,119.75,119.88,119.71,119.71,138682
2021-02-16 11:45:00,119.64,119.76,119.57,119.75,138325
2021-02-16 11:30:00,119.61,119.76,119.55,119.64,133382
2021-02-16 11:15:00,119.78299999999999,119.87,119.52,119.61,164182
2021-02-16 11:00:00,119.67,119.89,119.43,119.795,229528
2021-02-16 10:45:00,119.74,120.015,119.58,119.67,327913
2021-02-16 10:30:00,119.685,119.75,119.36,119.71,306816
2021-02-16 10:15:00,119.66,119.75,119.48,119.7,310535
2021-02-16 10:00:00,119.73,119.9,119.65,119.6561,389511
2021-02-16 09:45:00,120.15,120.6,119.7,119.73,921722
2021-02-16 09:30:00,121.05,121.06,120.19,120.19,12067
2021-02-16 09:15:00,121.3,121.31,121.05,121.05,2769
2021-02-16 08:45:00,121.38,121.38,121.38,121.38,209
2021-02-16 08:30:00,121.74,121.75,121.74,121.75,845
2021-02-16 08:15:00,121.65,121.65,121.4,121.61,1845
2021-02-16 08:00:00,121.41,121.41,121.41,121.41,118
2021-02-16 07:30:00,121.67,121.67,121.64,121.65,732
2021-02-16 07:15:00,122.02,122.02,121.13,121.61,4048
2021-02-16 07:00:00,122.02,122.02,122.02,122.02,178
2021-02-16 05:30:00,121.95,121.95,121.95,121.95,200
2021-02-16 04:45:00,121.8,121.8,121.8,121.8,308
2021-02-16 04:30:00,121.79,121.8,121.79,121.8,492
2021-02-12 20:00:00,120.9,120.9,120.9,120.9,300
2021-02-12 19:30:00,120.9001,120.9001,120.9,120.9,937
2021-02-12 19:00:00,120.91,120.91,120.91,120.91,200
2021-02-12 18:30:00,120.9,120.9,120.9,120.9,275
2021-02-12 18:15:00,120.9,120.9001,120.9,120.9001,579
2021-02-12 17:30:00,120.9,120.9,120.9,120.9,101
2021-02-12 17:15:00,120.91,120.94,120.91,120.94,1393
2021-02-12 17:00:00,120.9,120.92,120.89,120.9,2548
2021-02-12 16:45:00,120.8,120.9,120.8,120.84,9274
2021-02-12 16:30:00,120.75,120.79,120.75,120.79,3112
2021-02-12 16:15:00,120.8,120.8,120.43,120.75,307980
2021-02-12 16:00:00,120.45,120.85,120.435,120.82,434153
2021-02-12 15:45:00,120.37,120.49,120.31,120.46,161607
2021-02-12 15:30:00,120.38,120.435,120.25,120.375,84884
2021-02-12 15:15:00,120.315,120.44,120.27,120.3794,98026
2021-02-12 15:00:00,120.385,120.46,120.28,120.315,80722
2021-02-12 14:45:00,120.2,120.4297,120.19,120.385,101835
2021-02-12 14:30:00,120.13,120.32,120.09,120.19,110484
2021-02-12 14:15:00,120.3,120.3,120.13,120.135,109975
2021-02-12 14:00:00,120.26,120.35,120.26,120.31,94037
2021-02-12 13:45:00,120.38,120.38,120.2277,120.25,89633
2021-02-12 13:30:00,120.465,120.5412,120.32,120.4,99130
2021-02-12 13:15:00,120.49,120.5759,120.44,120.46,83583
2021-02-12 13:00:00,120.54,120.6099,120.45,120.49,62889
2021-02-12 12:45:00,120.535,120.64,120.45,120.552,84409
2021-02-12 12:30:00,120.67,120.7199,120.46,120.53,78982
2021-02-12 12:15:00,120.8,120.85,120.665,120.69,65127
2021-02-12 12:00:00,120.675,120.85,120.66,120.795,77219
2021-02-12 11:45:00,120.73,120.79,120.56,120.675,69700
2021-02-12 11:30:00,120.885,120.9842,120.6595,120.71,70482
2021-02-12 11:15:00,120.93,121.03,120.82,120.905,105982
2021-02-12 11:00:00,121.3199,121.36,120.79,120.94,171361
2021-02-12 10:45:00,120.95,121.32,120.75,121.32,113809
2021-02-12 10:30:00,120.7021,120.95,120.63,120.95,85979
2021-02-12 10:15:00,120.4,120.8,120.35,120.67,94075
2021-02-12 10:00:00,120.62,120.99,120.42,120.42,127511
2021-02-12 09:45:00,121.0,121.1,120.3782,120.6167,325803
2021-02-12 09:30:00,121.17200000000001,121.17200000000001,121.17200000000001,121.17200000000001,266
2021-02-12 09:15:00,120.88,121.0,120.76,120.9,2279
2021-02-12 09:00:00,120.85,120.85,120.8,120.8,716
2021-02-12 08:15:00,120.99,120.99,120.95,120.95,665
2021-02-12 06:00:00,120.9,120.9,120.9,120.9,350
2021-02-11 19:15:00,120.87,120.87,120.87,120.87,312
2021-02-11 17:45:00,120.85,120.8699,120.85,120.8699,307
2021-02-11 17:15:00,120.83,120.83,120.83,120.83,118
2021-02-11 16:45:00,120.87,120.91,120.87,120.91,3037
2021-02-11 16:30:00,120.87,120.87,120.87,120.87,100
2021-02-11 16:15:00,120.91,121.17,120.8,120.91,1238661
2021-02-11 16:00:00,120.96,121.11,120.88,120.9,518093
2021-02-11 15:45:00,121.01,121.16,120.955,120.99,146429
2021-02-11 15:30:00,121.09,121.12,120.98,121.0,120141
2021-02-11 15:15:00,120.929,121.18,120.9,121.09,88491
2021-02-11 15:00:00,121.05,121.055,120.9,120.935,83232
2021-02-11 14:45:00,121.02,121.1255,120.88,121.05,82109
2021-02-11 14:30:00,120.9418,121.085,120.93,121.06,64091
2021-02-11 14:15:00,120.9565,121.08,120.8288,120.95,86394
2021-02-11 14:00:00,120.9366,121.0,120.86,120.96,64345
2021-02-11 13:45:00,120.975,121.04,120.86,120.935,70423
2021-02-11 13:30:00,120.94,121.0597,120.9034,120.98,65888
2021-02-11 13:15:00,120.94,120.98,120.8279,120.9799,51686
2021-02-11 13:00:00,120.77,121.0199,120.64,120.95,86186
2021-02-11 12:45:00,120.68,120.9436,120.63,120.75,100374
2021-02-11 12:30:00,121.0,121.0,120.63,120.665,134907
2021-02-11 12:15:00,120.92,121.04,120.8,121.02,104059
2021-02-11 12:00:00,121.32,121.32,120.89,120.905,130775
2021-02-11 11:45:00,121.1186,121.37,121.105,121.32,71024
2021-02-11 11:30:00,120.915,121.19,120.915,121.0981,80907
2021-02-11 11:15:00,120.94200000000001,121.05,120.68,120.912,157419
2021-02-11 11:00:00,121.22,121.3,120.85,120.96,223570
2021-02-11 10:45:00,121.245,121.3739,121.02,121.2265,116567
2021-02-11 10:30:00,121.32,121.34,121.05,121.23,118903
2021-02-11 10:15:00,121.51,121.7,121.2,121.34,202405
2021-02-11 10:00:00,121.69,121.84,121.44,121.52,216003
2021-02-11 09:45:00,122.0,122.205,121.35,121.74,400729
2021-02-11 09:30:00,122.26,122.39,121.9,122.11,5627
2021-02-11 09:15:00,122.3,122.3,122.3,122.3,107
2021-02-11 09:00:00,122.26,122.26,122.26,122.26,247
2021-02-11 08:45:00,122.3,122.3,122.3,122.3,401
